timestamp,yaw,pitch,roll,pressure,altitude,frameId,sensorTime
23:31:56,-0.298,-5.08,-4.339,97928.219,286.722,398,22:31:34
23:31:56,-0.283,-4.87,-4.352,97928.219,286.722,399,22:31:34
23:31:56,-0.256,-4.708,-4.345,97928.219,286.722,400,22:31:34
23:31:56,-0.203,-4.629,-4.319,97928.219,286.722,401,22:31:34
23:31:56,-0.124,-4.64,-4.259,97928.219,286.722,402,22:31:34
23:31:56,-0.025,-4.693,-4.193,97928.219,286.722,403,22:31:34
23:31:56,0.067,-4.767,-4.12,97928.219,286.722,404,22:31:34
23:31:56,0.152,-4.834,-4.04,97928.219,286.722,405,22:31:34
23:31:56,0.217,-4.874,-3.959,97928.219,286.722,406,22:31:34
23:31:56,0.263,-4.866,-3.876,97928.219,286.722,407,22:31:34
23:31:56,0.346,-4.711,-3.689,97928.219,286.722,408,22:31:34
23:31:56,0.395,-4.647,-3.584,97928.219,286.722,409,22:31:34
23:31:56,0.442,-4.626,-3.467,97928.219,286.722,410,22:31:34
23:31:56,0.48,-4.681,-3.349,97928.219,286.722,411,22:31:34
23:31:56,0.509,-4.786,-3.26,97928.219,286.722,412,22:31:34
23:31:56,0.516,-4.884,-3.212,97928.219,286.722,413,22:31:34
23:31:56,0.493,-4.941,-3.205,97928.219,286.722,414,22:31:34
23:31:56,0.436,-4.95,-3.231,97928.219,286.722,415,22:31:34
23:31:56,0.358,-4.93,-3.269,97928.219,286.722,416,22:31:34
23:31:56,0.273,-4.905,-3.301,97928.219,286.722,417,22:31:35
23:31:56,0.208,-4.906,-3.333,97928.219,286.722,418,22:31:35
23:31:56,0.149,-4.957,-3.373,97928.219,286.722,419,22:31:35
23:31:56,0.102,-5.028,-3.435,97928.219,286.722,420,22:31:35
23:31:56,0.06,-5.113,-3.525,97928.219,286.722,421,22:31:35
23:31:57,-0.018,-5.198,-3.789,97928.219,286.722,422,22:31:35
23:31:57,-0.053,-5.184,-3.963,97928.219,286.722,423,22:31:35
23:31:57,-0.075,-5.156,-4.159,97928.219,286.722,424,22:31:35
23:31:57,-0.09,-5.149,-4.348,97928.219,286.722,425,22:31:35
23:31:57,-0.08,-5.189,-4.539,97928.219,286.722,426,22:31:35
23:31:57,-0.057,-5.272,-4.738,97928.219,286.722,427,22:31:35
23:31:57,-0.022,-5.388,-4.931,97928.219,286.722,428,22:31:35
23:31:57,0.015,-5.483,-5.11,97928.219,286.722,429,22:31:35
23:31:57,0.039,-5.536,-5.273,97928.219,286.722,430,22:31:35
23:31:57,0.039,-5.563,-5.407,97928.219,286.722,431,22:31:35
23:31:57,0.041,-5.563,-5.499,97928.406,286.706,432,22:31:35
23:31:57,0.045,-5.576,-5.556,97928.406,286.706,433,22:31:35
23:31:57,0.049,-5.604,-5.592,97928.406,286.706,434,22:31:35
23:31:57,0.06,-5.652,-5.6,97928.406,286.706,435,22:31:35
23:31:57,0.065,-5.721,-5.58,97928.406,286.706,436,22:31:35
23:31:57,0.07,-5.805,-5.539,97928.406,286.706,437,22:31:35
23:31:57,0.084,-5.889,-5.463,97928.406,286.706,438,22:31:35
23:31:57,0.091,-5.994,-5.373,97928.406,286.706,439,22:31:35
23:31:57,0.098,-6.092,-5.283,97928.406,286.706,440,22:31:35
23:31:57,0.116,-6.24,-5.089,97928.406,286.706,441,22:31:35
23:31:57,0.127,-6.296,-4.97,97928.406,286.706,442,22:31:35
23:31:57,0.132,-6.346,-4.844,97928.406,286.706,443,22:31:35
23:31:57,0.138,-6.381,-4.718,97928.406,286.706,444,22:31:35
23:31:57,0.136,-6.424,-4.584,97928.406,286.706,445,22:31:35
23:31:57,0.128,-6.475,-4.45,97928.406,286.706,446,22:31:35
23:31:57,0.112,-6.511,-4.337,97928.406,286.706,447,22:31:35
23:31:57,0.094,-6.555,-4.252,97928.406,286.706,448,22:31:35
23:31:57,0.076,-6.598,-4.174,97928.406,286.706,449,22:31:35
23:31:57,0.058,-6.627,-4.095,97928.406,286.706,450,22:31:35
23:31:57,0.057,-6.613,-4.003,97928.406,286.706,451,22:31:35
23:31:57,0.059,-6.565,-3.883,97928.406,286.706,452,22:31:35
23:31:57,0.076,-6.496,-3.749,97928.406,286.706,453,22:31:35
23:31:57,0.099,-6.447,-3.609,97928.406,286.706,454,22:31:35
23:31:57,0.135,-6.446,-3.47,97928.406,286.706,455,22:31:35
23:31:57,0.199,-6.502,-3.199,97928.406,286.706,456,22:31:35
23:31:57,0.219,-6.53,-3.073,97928.406,286.706,457,22:31:35
23:31:57,0.233,-6.552,-2.94,97928.406,286.706,458,22:31:35
23:31:57,0.262,-6.573,-2.794,97928.406,286.706,459,22:31:35
23:31:57,0.307,-6.573,-2.634,97928.406,286.706,460,22:31:35
23:31:57,0.366,-6.573,-2.461,97928.406,286.706,461,22:31:35
23:31:57,0.447,-6.601,-2.276,97928.406,286.706,462,22:31:35
23:31:57,0.543,-6.65,-2.07,97928.406,286.706,463,22:31:35
23:31:57,0.66,-6.733,-1.852,97928.406,286.706,464,22:31:35
23:31:57,0.785,-6.839,-1.628,97928.406,286.706,465,22:31:35
23:31:57,0.898,-6.91,-1.381,97928.406,286.706,466,22:31:35
23:31:57,0.998,-6.939,-1.112,97928.406,286.706,467,22:31:35
23:31:57,1.086,-6.928,-0.828,97928.406,286.706,468,22:31:35
23:31:57,1.182,-6.902,-0.523,97928.406,286.706,469,22:31:35
23:31:57,1.272,-6.871,-0.21,97928.406,286.706,470,22:31:35
23:31:57,1.436,-6.808,0.409,97928.406,286.706,471,22:31:35
23:31:57,1.516,-6.777,0.701,97928.406,286.706,472,22:31:35
23:31:57,1.589,-6.746,0.979,97928.406,286.706,473,22:31:35
23:31:57,1.653,-6.715,1.244,97928.406,286.706,474,22:31:35
23:31:57,1.695,-6.676,1.495,97928.406,286.706,475,22:31:35
23:31:57,1.72,-6.609,1.706,97928.406,286.706,476,22:31:35
23:31:57,1.728,-6.534,1.876,97928.406,286.706,477,22:31:35
23:31:57,1.719,-6.445,1.997,97928.406,286.706,478,22:31:35
23:31:57,1.714,-6.375,2.069,97928.406,286.706,479,22:31:35
23:31:57,1.715,-6.361,2.076,97928.406,286.706,480,22:31:35
23:31:57,1.722,-6.438,2.054,97928.406,286.706,481,22:31:35
23:31:57,1.73,-6.578,2.017,97928.406,286.706,482,22:31:35
23:31:57,1.731,-6.732,1.98,97928.406,286.706,483,22:31:35
23:31:57,1.697,-6.843,1.945,97928.406,286.706,484,22:31:35
23:31:57,1.639,-6.89,1.906,97927.719,286.765,485,22:31:35
23:31:57,1.565,-6.917,1.847,97927.719,286.765,486,22:31:35
23:31:57,1.483,-6.928,1.76,97927.719,286.765,487,22:31:35
23:31:57,1.406,-6.961,1.651,97927.719,286.765,488,22:31:35
23:31:57,1.357,-7.008,1.527,97927.719,286.765,489,22:31:35
23:31:57,1.321,-7.056,1.394,97927.719,286.765,490,22:31:35
23:31:57,1.308,-7.075,1.282,97927.719,286.765,491,22:31:35
23:31:57,1.295,-7.067,1.191,97927.719,286.765,492,22:31:35
23:31:57,1.283,-7.018,1.129,97927.719,286.765,493,22:31:35
23:31:57,1.274,-6.933,1.102,97927.719,286.765,494,22:31:35
23:31:57,1.328,-6.723,1.114,97927.719,286.765,495,22:31:35
23:31:57,1.353,-6.626,1.071,97927.719,286.765,496,22:31:35
23:31:57,1.403,-6.555,0.985,97927.719,286.765,497,22:31:35
23:31:57,1.461,-6.596,0.882,97927.719,286.765,498,22:31:35
23:31:57,1.549,-6.743,0.777,97927.719,286.765,499,22:31:35
23:31:57,1.631,-6.981,0.698,97927.719,286.765,500,22:31:35
23:31:57,1.671,-7.211,0.622,97927.719,286.765,501,22:31:35
23:31:57,1.688,-7.371,0.534,97927.719,286.765,502,22:31:35
23:31:57,1.683,-7.44,0.442,97927.719,286.765,503,22:31:35
23:31:57,1.641,-7.404,0.346,97927.719,286.765,504,22:31:35
23:31:57,1.579,-7.311,0.274,97927.719,286.765,505,22:31:35
23:31:57,1.526,-7.205,0.229,97927.719,286.765,506,22:31:35
23:31:57,1.49,-7.114,0.225,97927.719,286.765,507,22:31:35
23:31:57,1.477,-7.044,0.248,97927.719,286.765,508,22:31:35
23:31:57,1.478,-6.975,0.277,97927.719,286.765,509,22:31:35
23:31:57,1.501,-6.926,0.312,97927.719,286.765,510,22:31:35
23:31:57,1.553,-6.892,0.351,97927.719,286.765,511,22:31:35
23:31:57,1.633,-6.865,0.403,97927.719,286.765,512,22:31:35
23:31:57,1.743,-6.859,0.467,97927.719,286.765,513,22:31:36
23:31:57,1.868,-6.91,0.537,97927.719,286.765,514,22:31:36
23:31:57,2.001,-7.017,0.619,97927.719,286.765,515,22:31:36
23:31:57,2.27,-7.295,0.802,97927.719,286.765,516,22:31:36
23:31:57,2.397,-7.411,0.891,97927.719,286.765,517,22:31:36
23:31:57,2.505,-7.491,1.003,97927.719,286.765,518,22:31:36
23:31:57,2.591,-7.522,1.138,97927.719,286.765,519,22:31:36
23:31:58,2.664,-7.519,1.282,97927.719,286.765,520,22:31:36
23:31:58,2.718,-7.51,1.462,97927.719,286.765,521,22:31:36
23:31:58,2.758,-7.5,1.644,97927.719,286.765,522,22:31:36
23:31:58,2.799,-7.498,1.839,97927.719,286.765,523,22:31:36
23:31:58,2.826,-7.516,2.035,97927.719,286.765,524,22:31:36
23:31:58,2.84,-7.57,2.224,97927.719,286.765,525,22:31:36
23:31:58,2.839,-7.65,2.399,97927.719,286.765,526,22:31:36
23:31:58,2.823,-7.73,2.548,97927.719,286.765,527,22:31:36
23:31:58,2.806,-7.802,2.689,97927.719,286.765,528,22:31:36
23:31:58,2.796,-7.861,2.824,97927.719,286.765,529,22:31:36
23:31:58,2.813,-7.92,2.956,97927.719,286.765,530,22:31:36
23:31:58,2.848,-8.035,3.093,97927.719,286.765,531,22:31:36
23:31:58,2.885,-8.2,3.237,97927.719,286.765,532,22:31:36
23:31:58,2.924,-8.365,3.395,97927.719,286.765,533,22:31:36
23:31:58,2.96,-8.575,3.695,97927.719,286.765,534,22:31:36
23:31:58,2.958,-8.64,3.822,97927.719,286.765,535,22:31:36
23:31:58,2.945,-8.697,3.907,97927.719,286.765,536,22:31:36
23:31:58,2.923,-8.774,3.943,97927.562,286.779,537,22:31:36
23:31:58,2.906,-8.893,3.929,97927.562,286.779,538,22:31:36
23:31:58,2.903,-9.059,3.885,97927.562,286.779,539,22:31:36
23:31:58,2.899,-9.241,3.826,97927.562,286.779,540,22:31:36
23:31:58,2.892,-9.4,3.747,97927.562,286.779,541,22:31:36
23:31:58,2.861,-9.516,3.655,97927.562,286.779,542,22:31:36
23:31:58,2.827,-9.577,3.551,97927.562,286.779,543,22:31:36
23:31:58,2.785,-9.623,3.447,97927.562,286.779,544,22:31:36
23:31:58,2.749,-9.676,3.335,97927.562,286.779,545,22:31:36
23:31:58,2.72,-9.743,3.209,97927.562,286.779,546,22:31:36
23:31:58,2.705,-9.832,3.074,97927.562,286.779,547,22:31:36
23:31:58,2.696,-9.927,2.931,97927.562,286.779,548,22:31:36
23:31:58,2.688,-10.023,2.788,97927.562,286.779,549,22:31:36
23:31:58,2.679,-10.118,2.652,97927.562,286.779,550,22:31:36
23:31:58,2.671,-10.208,2.53,97927.562,286.779,551,22:31:36
23:31:58,2.664,-10.276,2.423,97927.562,286.779,552,22:31:36
23:31:58,2.659,-10.337,2.344,97927.562,286.779,553,22:31:36
23:31:58,2.647,-10.413,2.273,97927.562,286.779,554,22:31:36
23:31:58,2.635,-10.489,2.187,97927.562,286.779,555,22:31:36
23:31:58,2.623,-10.571,2.109,97927.562,286.779,556,22:31:36
23:31:58,2.609,-10.647,2.016,97927.562,286.779,557,22:31:36
23:31:58,2.589,-10.798,1.823,97927.562,286.779,558,22:31:36
23:31:58,2.589,-10.887,1.728,97927.562,286.779,559,22:31:36
23:31:58,2.599,-10.984,1.661,97927.562,286.779,560,22:31:36
23:31:58,2.625,-11.096,1.607,97927.562,286.779,561,22:31:36
23:31:58,2.661,-11.188,1.574,97927.562,286.779,562,22:31:36
23:31:58,2.687,-11.272,1.534,97927.562,286.779,563,22:31:36
23:31:58,2.712,-11.327,1.473,97927.562,286.779,564,22:31:36
23:31:58,2.727,-11.368,1.399,97927.562,286.779,565,22:31:36
23:31:58,2.731,-11.387,1.298,97927.562,286.779,566,22:31:36
23:31:58,2.727,-11.385,1.177,97927.562,286.779,567,22:31:36
23:31:58,2.72,-11.389,1.034,97927.562,286.779,568,22:31:36
23:31:58,2.717,-11.399,0.862,97927.562,286.779,569,22:31:36
23:31:58,2.706,-11.416,0.669,97927.562,286.779,570,22:31:36
23:31:58,2.7,-11.426,0.462,97927.562,286.779,571,22:31:36
23:31:58,2.7,-11.414,0.254,97927.562,286.779,572,22:31:36
23:31:58,2.717,-11.389,0.059,97927.562,286.779,573,22:31:36
23:31:58,2.735,-11.35,-0.114,97927.562,286.779,574,22:31:36
23:31:58,2.762,-11.318,-0.274,97927.562,286.779,575,22:31:36
23:31:58,2.789,-11.314,-0.434,97927.562,286.779,576,22:31:36
23:31:58,2.808,-11.331,-0.608,97927.562,286.779,577,22:31:36
23:31:58,2.832,-11.435,-0.944,97927.562,286.779,578,22:31:36
23:31:58,2.829,-11.465,-1.116,97927.562,286.779,579,22:31:36
23:31:58,2.805,-11.461,-1.293,97927.562,286.779,580,22:31:36
23:31:58,2.772,-11.435,-1.469,97927.562,286.779,581,22:31:36
23:31:58,2.718,-11.41,-1.649,97927.562,286.779,582,22:31:36
23:31:58,2.659,-11.385,-1.814,97927.562,286.779,583,22:31:36
23:31:58,2.608,-11.368,-1.96,97927.562,286.779,584,22:31:36
23:31:58,2.559,-11.351,-2.098,97927.562,286.779,585,22:31:36
23:31:58,2.496,-11.334,-2.22,97927.562,286.779,586,22:31:36
23:31:58,2.427,-11.325,-2.342,97927.562,286.779,587,22:31:36
23:31:58,2.342,-11.323,-2.47,97927.562,286.779,588,22:31:36
23:31:58,2.25,-11.329,-2.597,97927.562,286.779,589,22:31:36
23:31:58,2.078,-11.341,-2.817,97926.891,286.836,590,22:31:36
23:31:58,1.999,-11.355,-2.881,97926.891,286.836,591,22:31:36
23:31:58,1.94,-11.363,-2.904,97926.891,286.836,592,22:31:36
23:31:58,1.884,-11.365,-2.884,97926.891,286.836,593,22:31:36
23:31:58,1.84,-11.367,-2.83,97926.891,286.836,594,22:31:36
23:31:58,1.798,-11.349,-2.746,97926.891,286.836,595,22:31:36
23:31:58,1.757,-11.316,-2.662,97926.891,286.836,596,22:31:36
23:31:58,1.722,-11.291,-2.579,97926.891,286.836,597,22:31:36
23:31:58,1.708,-11.279,-2.506,97926.891,286.836,598,22:31:36
23:31:58,1.715,-11.287,-2.435,97926.891,286.836,599,22:31:36
23:31:58,1.728,-11.309,-2.372,97926.891,286.836,600,22:31:36
23:31:58,1.756,-11.359,-2.312,97926.891,286.836,601,22:31:36
23:31:58,1.79,-11.423,-2.245,97926.891,286.836,602,22:31:36
23:31:58,1.826,-11.494,-2.164,97926.891,286.836,603,22:31:36
23:31:58,1.878,-11.552,-2.07,97926.891,286.836,604,22:31:36
23:31:58,1.937,-11.595,-1.984,97926.891,286.836,605,22:31:36
23:31:58,1.988,-11.631,-1.904,97926.891,286.836,606,22:31:36
23:31:58,2.077,-11.66,-1.806,97926.891,286.836,607,22:31:37
23:31:58,2.106,-11.667,-1.802,97926.891,286.836,608,22:31:37
23:31:58,2.117,-11.673,-1.832,97926.891,286.836,609,22:31:37
23:31:58,2.127,-11.672,-1.876,97926.891,286.836,610,22:31:37
23:31:58,2.129,-11.65,-1.933,97926.891,286.836,611,22:31:37
23:31:58,2.122,-11.627,-2.004,97926.891,286.836,612,22:31:37
23:31:59,2.099,-11.619,-2.088,97926.891,286.836,613,22:31:37
23:31:59,2.068,-11.602,-2.177,97926.891,286.836,614,22:31:37
23:31:59,2.024,-11.58,-2.258,97926.891,286.836,615,22:31:37
23:31:59,1.973,-11.537,-2.345,97926.891,286.836,616,22:31:37
23:31:59,1.914,-11.501,-2.425,97926.891,286.836,617,22:31:37
23:31:59,1.849,-11.472,-2.51,97926.891,286.836,618,22:31:37
23:31:59,1.79,-11.451,-2.597,97926.891,286.836,619,22:31:37
23:31:59,1.724,-11.457,-2.684,97926.891,286.836,620,22:31:37
23:31:59,1.663,-11.499,-2.78,97926.891,286.836,621,22:31:37
23:31:59,1.61,-11.547,-2.869,97926.891,286.836,622,22:31:37
23:31:59,1.509,-11.61,-3.004,97926.891,286.836,623,22:31:37
23:31:59,1.459,-11.638,-3.071,97926.891,286.836,624,22:31:37
23:31:59,1.393,-11.687,-3.137,97926.891,286.836,625,22:31:37
23:31:59,1.321,-11.744,-3.203,97926.891,286.836,626,22:31:37
23:31:59,1.248,-11.801,-3.269,97926.891,286.836,627,22:31:37
23:31:59,1.168,-11.851,-3.341,97926.891,286.836,628,22:31:37
23:31:59,1.081,-11.887,-3.412,97926.891,286.836,629,22:31:37
23:31:59,0.994,-11.909,-3.475,97926.891,286.836,630,22:31:37
23:31:59,0.908,-11.946,-3.539,97926.891,286.836,631,22:31:37
23:31:59,0.842,-11.982,-3.612,97926.891,286.836,632,22:31:37
23:31:59,0.767,-11.996,-3.698,97926.891,286.836,633,22:31:37
23:31:59,0.692,-11.997,-3.798,97926.891,286.836,634,22:31:37
23:31:59,0.614,-11.998,-3.927,97926.891,286.836,635,22:31:37
23:31:59,0.519,-12.006,-4.075,97926.891,286.836,636,22:31:37
23:31:59,0.436,-12.041,-4.24,97926.891,286.836,637,22:31:37
23:31:59,0.344,-12.105,-4.404,97926.891,286.836,638,22:31:37
23:31:59,0.157,-12.24,-4.762,97926.891,286.836,639,22:31:37
23:31:59,0.071,-12.305,-4.935,97926.891,286.836,640,22:31:37
23:31:59,-0.007,-12.355,-5.1,97926.891,286.836,641,22:31:37
23:31:59,-0.081,-12.384,-5.244,97926.891,286.836,642,22:31:37
23:31:59,-0.146,-12.42,-5.368,97926.891,286.836,643,22:31:37
23:31:59,-0.21,-12.45,-5.477,97926.891,286.836,644,22:31:37
23:31:59,-0.273,-12.458,-5.586,97926.891,286.836,645,22:31:37
23:31:59,-0.341,-12.46,-5.687,97926.891,286.836,646,22:31:37
23:31:59,-0.395,-12.455,-5.782,97926.891,286.836,647,22:31:37
23:31:59,-0.439,-12.448,-5.863,97926.891,286.836,648,22:31:37
23:31:59,-0.488,-12.443,-5.923,97926.891,286.836,649,22:31:37
23:31:59,-0.537,-12.445,-5.975,97926.891,286.836,650,22:31:37
23:31:59,-0.587,-12.475,-6.021,97926.891,286.836,651,22:31:37
23:31:59,-0.63,-12.519,-6.061,97926.891,286.836,652,22:31:37
23:31:59,-0.731,-12.628,-6.146,97926.891,286.836,653,22:31:37
23:31:59,-0.788,-12.659,-6.191,97926.891,286.836,654,22:31:37
23:31:59,-0.846,-12.689,-6.243,97926.891,286.836,655,22:31:37
23:31:59,-0.897,-12.726,-6.296,97926.891,286.836,656,22:31:37
23:31:59,-0.948,-12.798,-6.335,97926.891,286.836,657,22:31:37
23:31:59,-0.994,-12.899,-6.368,97926.891,286.836,658,22:31:37
23:31:59,-1.037,-12.978,-6.394,97926.891,286.836,659,22:31:37
23:31:59,-1.072,-13.029,-6.42,97926.891,286.836,660,22:31:37
23:31:59,-1.096,-13.051,-6.432,97926.891,286.836,661,22:31:37
23:31:59,-1.11,-13.066,-6.417,97926.891,286.836,662,22:31:37
23:31:59,-1.114,-13.073,-6.388,97926.891,286.836,663,22:31:37
23:31:59,-1.102,-13.066,-6.346,97926.891,286.836,664,22:31:37
23:31:59,-1.074,-13.037,-6.305,97926.891,286.836,665,22:31:37
23:31:59,-0.975,-12.907,-6.197,97926.891,286.836,666,22:31:37
23:31:59,-0.918,-12.813,-6.122,97926.891,286.836,667,22:31:37
23:31:59,-0.854,-12.727,-6.04,97926.891,286.836,668,22:31:37
23:31:59,-0.803,-12.641,-5.95,97926.891,286.836,669,22:31:37
23:31:59,-0.746,-12.555,-5.861,97926.891,286.836,670,22:31:37
23:31:59,-0.705,-12.476,-5.784,97926.891,286.836,671,22:31:37
23:31:59,-0.658,-12.419,-5.709,97926.891,286.836,672,22:31:37
23:31:59,-0.613,-12.382,-5.648,97926.891,286.836,673,22:31:37
23:31:59,-0.563,-12.352,-5.595,97926.891,286.836,674,22:31:37
23:31:59,-0.515,-12.358,-5.55,97926.891,286.836,675,22:31:37
23:31:59,-0.469,-12.362,-5.519,97926.891,286.836,676,22:31:37
23:31:59,-0.438,-12.368,-5.493,97926.891,286.836,677,22:31:37
23:31:59,-0.415,-12.374,-5.482,97926.891,286.836,678,22:31:37
23:31:59,-0.383,-12.367,-5.449,97926.891,286.836,679,22:31:37
23:31:59,-0.371,-12.346,-5.421,97926.891,286.836,680,22:31:37
23:31:59,-0.344,-12.324,-5.38,97926.891,286.836,681,22:31:37
23:31:59,-0.324,-12.302,-5.331,97926.891,286.836,682,22:31:37
23:31:59,-0.309,-12.26,-5.281,97926.891,286.836,683,22:31:37
23:31:59,-0.309,-12.226,-5.231,97926.891,286.836,684,22:31:37
23:31:59,-0.303,-12.219,-5.173,97926.891,286.836,685,22:31:37
23:31:59,-0.303,-12.22,-5.109,97926.891,286.836,686,22:31:37
23:31:59,-0.306,-12.227,-5.065,97926.891,286.836,687,22:31:37
23:31:59,-0.316,-12.228,-5.021,97926.891,286.836,688,22:31:37
23:31:59,-0.326,-12.208,-4.991,97926.891,286.836,689,22:31:37
23:31:59,-0.361,-12.119,-4.949,97926.891,286.836,690,22:31:37
23:31:59,-0.373,-12.085,-4.947,97926.891,286.836,691,22:31:37
23:31:59,-0.388,-12.077,-4.952,97926.891,286.895,692,22:31:37
23:31:59,-0.396,-12.064,-4.965,97926.562,286.864,693,22:31:37
23:31:59,-0.405,-12.043,-4.993,97926.562,286.864,694,22:31:37
23:31:59,-0.422,-12.015,-5.027,97926.562,286.864,695,22:31:37
23:31:59,-0.425,-11.994,-5.069,97926.562,286.864,696,22:31:37
23:31:59,-0.422,-11.986,-5.112,97926.562,286.864,697,22:31:37
23:31:59,-0.405,-11.985,-5.15,97926.562,286.864,698,22:31:37
23:31:59,-0.38,-11.991,-5.182,97926.562,286.864,699,22:31:37
23:31:59,-0.353,-11.983,-5.199,97926.562,286.864,700,22:31:37
23:31:59,-0.316,-11.974,-5.195,97926.562,286.864,701,22:31:38
23:31:59,-0.27,-11.944,-5.185,97926.562,286.864,702,22:31:38
23:31:59,-0.223,-11.9,-5.16,97926.562,286.864,703,22:31:38
23:31:59,-0.076,-11.825,-5.023,97926.562,286.864,704,22:31:38
23:31:59,0.023,-11.781,-4.917,97926.562,286.864,705,22:31:38
23:31:59,0.125,-11.708,-4.782,97926.562,286.864,706,22:31:38
23:31:59,0.244,-11.621,-4.635,97926.562,286.864,707,22:31:38
23:31:59,0.364,-11.535,-4.472,97926.562,286.864,708,22:31:38
23:32:00,0.499,-11.469,-4.298,97926.562,286.864,709,22:31:38
23:32:00,0.64,-11.432,-4.117,97926.562,286.864,710,22:31:38
23:32:00,0.773,-11.41,-3.944,97926.562,286.864,711,22:31:38
23:32:00,0.911,-11.387,-3.792,97926.562,286.864,712,22:31:38
23:32:00,1.037,-11.392,-3.676,97926.562,286.864,713,22:31:38
23:32:00,1.154,-11.404,-3.58,97926.562,286.864,714,22:31:38
23:32:00,1.261,-11.424,-3.505,97926.562,286.864,715,22:31:38
23:32:00,1.355,-11.43,-3.429,97926.562,286.864,716,22:31:38
23:32:00,1.435,-11.415,-3.35,97926.562,286.864,717,22:31:38
23:32:00,1.5,-11.38,-3.284,97926.562,286.864,718,22:31:38
23:32:00,1.535,-11.331,-3.229,97926.562,286.864,719,22:31:38
23:32:00,1.547,-11.282,-3.193,97926.562,286.864,720,22:31:38
23:32:00,1.525,-11.289,-3.191,97926.562,286.864,721,22:31:38
23:32:00,1.499,-11.353,-3.226,97926.562,286.864,722,22:31:38
23:32:00,1.471,-11.422,-3.275,97926.562,286.864,723,22:31:38
23:32:00,1.442,-11.485,-3.338,97926.562,286.864,724,22:31:38
23:32:00,1.406,-11.513,-3.4,97926.562,286.864,725,22:31:38
23:32:00,1.38,-11.52,-3.441,97926.562,286.864,726,22:31:38
23:32:00,1.347,-11.534,-3.488,97926.562,286.864,727,22:31:38
23:32:00,1.313,-11.562,-3.528,97926.562,286.864,728,22:31:38
23:32:00,1.291,-11.604,-3.592,97926.562,286.864,729,22:31:38
23:32:00,1.276,-11.666,-3.649,97926.562,286.864,730,22:31:38
23:32:00,1.269,-11.743,-3.701,97926.562,286.864,731,22:31:38
23:32:00,1.278,-11.826,-3.733,97926.562,286.864,732,22:31:38
23:32:00,1.332,-11.972,-3.736,97926.562,286.864,733,22:31:38
23:32:00,1.368,-12.034,-3.713,97926.562,286.864,734,22:31:38
23:32:00,1.415,-12.076,-3.676,97926.562,286.864,735,22:31:38
23:32:00,1.471,-12.09,-3.617,97926.562,286.864,736,22:31:38
23:32:00,1.544,-12.097,-3.539,97926.562,286.864,737,22:31:38
23:32:00,1.619,-12.111,-3.439,97926.562,286.864,738,22:31:38
23:32:00,1.696,-12.133,-3.318,97926.562,286.864,739,22:31:38
23:32:00,1.762,-12.148,-3.175,97926.562,286.864,740,22:31:38
23:32:00,1.813,-12.164,-3.029,97926.562,286.864,741,22:31:38
23:32:00,1.856,-12.174,-2.897,97926.562,286.864,742,22:31:38
23:32:00,1.892,-12.204,-2.758,97926.562,286.864,743,22:31:38
23:32:00,1.921,-12.228,-2.618,97926.734,286.85,744,22:31:38
23:32:00,1.961,-12.262,-2.313,97926.734,286.85,745,22:31:38
23:32:00,1.972,-12.266,-2.142,97926.734,286.85,746,22:31:38
23:32:00,1.969,-12.248,-1.975,97926.734,286.85,747,22:31:38
23:32:00,1.957,-12.224,-1.822,97926.734,286.85,748,22:31:38
23:32:00,1.928,-12.192,-1.696,97926.734,286.85,749,22:31:38
23:32:00,1.896,-12.166,-1.584,97926.734,286.85,750,22:31:38
23:32:00,1.87,-12.19,-1.495,97926.734,286.85,751,22:31:38
23:32:00,1.852,-12.269,-1.394,97926.734,286.85,752,22:31:38
23:32:00,1.847,-12.376,-1.302,97926.734,286.85,753,22:31:38
23:32:00,1.856,-12.511,-1.213,97926.734,286.85,754,22:31:38
23:32:00,1.873,-12.646,-1.131,97926.734,286.85,755,22:31:38
23:32:00,1.902,-12.767,-1.064,97926.734,286.85,756,22:31:38
23:32:00,1.989,-12.958,-0.992,97926.734,286.85,757,22:31:38
23:32:00,2.042,-13.036,-0.978,97926.734,286.85,758,22:31:38
23:32:00,2.086,-13.092,-0.977,97926.734,286.85,759,22:31:38
23:32:00,2.128,-13.155,-0.983,97926.734,286.85,760,22:31:38
23:32:00,2.156,-13.225,-0.995,97926.734,286.85,761,22:31:38
23:32:00,2.175,-13.287,-1.02,97926.734,286.85,762,22:31:38
23:32:00,2.179,-13.336,-1.051,97926.734,286.85,763,22:31:38
23:32:00,2.168,-13.392,-1.08,97926.734,286.85,764,22:31:38
23:32:00,2.164,-13.441,-1.117,97926.734,286.85,765,22:31:38
23:32:00,2.146,-13.489,-1.152,97926.734,286.85,766,22:31:38
23:32:00,2.133,-13.538,-1.195,97926.734,286.85,767,22:31:38
23:32:00,2.128,-13.593,-1.239,97926.734,286.85,768,22:31:38
23:32:00,2.125,-13.642,-1.269,97926.734,286.85,769,22:31:38
23:32:00,2.123,-13.67,-1.284,97926.734,286.85,770,22:31:38
23:32:00,2.106,-13.649,-1.303,97926.734,286.85,771,22:31:38
23:32:00,2.096,-13.662,-1.324,97926.734,286.85,772,22:31:38
23:32:00,2.1,-13.696,-1.347,97926.734,286.85,773,22:31:38
23:32:00,2.11,-13.745,-1.386,97926.734,286.85,774,22:31:38
23:32:00,2.121,-13.815,-1.418,97926.734,286.85,775,22:31:38
